Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,PHID,NPHI,VSH,Bulk Density,PE_filled
3,B2 SH,SHRIMPLIN,2881.0,83.97,0.519,-2.0,37.47,3.0,1,0.071,38.47,36.47,0.2103156401263814,2.031745,Original
3,B2 SH,SHRIMPLIN,2881.5,70.01,0.543,-4.3,31.57,2.8,1,0.036,33.72,29.42,0.17054367366474743,2.129095,Original
7,B2 LM,SHRIMPLIN,2882.0,50.7,0.567,1.6,16.04,2.9,2,1.0,15.239999999999998,16.84,0.11552958538579663,2.3853400000000002,Original
7,B2 LM,SHRIMPLIN,2882.5,30.81,0.601,1.9,5.725,3.6,2,0.938,4.7749999999999995,6.675,0.05886308016216479,2.5555375,Original
7,B2 LM,SHRIMPLIN,2883.0,17.35,0.656,4.2,2.73,5.0,2,0.875,0.6299999999999999,4.83,0.020515611066635145,2.604955,Original
8,B2 LM,SHRIMPLIN,2883.5,17.55,0.747,4.7,2.925,5.8,2,0.813,0.5749999999999997,5.275,0.021085410013076893,2.6017374999999996,Original
8,B2 LM,SHRIMPLIN,2884.0,18.19,0.855,5.6,3.285,6.2,2,0.75,0.4850000000000003,6.085,0.022908766641690486,2.5957974999999998,Original
8,B2 LM,SHRIMPLIN,2884.5,17.08,0.982,5.4,3.99,6.3,2,0.688,1.29,6.69,0.019746382488938778,2.5841649999999996,Original
8,B2 LM,SHRIMPLIN,2885.0,15.88,1.107,5.5,4.34,6.2,2,0.625,1.5899999999999999,7.09,0.016327588810288295,2.57839,Original
8,B2 LM,SHRIMPLIN,2885.5,20.38,1.17,5.0,4.645,5.9,2,0.563,2.1449999999999996,7.145,0.029148065105227623,2.5733575,Original
8,B2 LM,SHRIMPLIN,2886.0,24.93,1.173,5.1,4.77,5.8,2,0.5,2.2199999999999998,7.319999999999999,0.042110991136777395,2.5712949999999997,Original
8,B2 LM,SHRIMPLIN,2886.5,28.57,1.15,4.5,4.725,5.8,2,0.438,2.4749999999999996,6.975,0.0524813319620172,2.5720375,Original
8,B2 LM,SHRIMPLIN,2887.0,34.54,1.115,5.0,4.365,5.7,2,0.375,1.8650000000000002,6.865,0.06948983051330337,2.5779775,Original
8,B2 LM,SHRIMPLIN,2887.5,42.34,1.064,5.3,4.4,5.7,2,0.313,1.7500000000000004,7.050000000000001,0.09171198942453157,2.5774,Original
8,B2 LM,SHRIMPLIN,2888.0,44.21,1.008,5.5,4.86,5.5,2,0.25,2.1100000000000003,7.61,0.0970396095737619,2.56981,Original
6,B2 LM,SHRIMPLIN,2888.5,44.15,0.943,4.1,5.47,5.6,2,0.188,3.42,7.52,0.09686866988982937,2.559745,Original
6,B2 LM,SHRIMPLIN,2889.0,39.25,0.88,3.9,5.905,5.6,2,0.125,3.955,7.855,0.08290859570200655,2.5525675,Original
6,B2 LM,SHRIMPLIN,2889.5,38.37,0.812,5.7,7.13,5.4,2,0.063,4.279999999999999,9.98,0.08040148033766285,2.532355,Original
2,B3 SH,SHRIMPLIN,2890.0,60.63,0.74,9.1,9.33,4.7,1,1.0,4.78,13.879999999999999,0.14382010307662943,2.496055,Original
2,B3 SH,SHRIMPLIN,2890.5,83.69,0.684,12.4,11.31,4.0,1,0.967,5.11,17.51,0.20951792160136296,2.463385,Original
2,B3 SH,SHRIMPLIN,2891.0,87.3,0.648,13.7,11.975,3.6,1,0.933,5.125,18.825,0.2198027925846365,2.4524124999999994,Original
2,B3 SH,SHRIMPLIN,2891.5,89.07,0.619,13.7,12.065,3.6,1,0.9,5.215,18.915,0.22484551326064597,2.4509274999999997,Original
2,B3 SH,SHRIMPLIN,2892.0,91.06,0.584,12.9,12.21,3.7,1,0.867,5.760000000000001,18.66,0.2305150127777414,2.448535,Original
2,B3 SH,SHRIMPLIN,2892.5,98.37,0.559,12.0,12.485,3.7,1,0.833,6.484999999999999,18.485,0.25134116427018727,2.4439974999999996,Original
2,B3 SH,SHRIMPLIN,2893.0,87.1,0.548,11.3,12.23,3.7,1,0.8,6.58,17.880000000000003,0.21923299363819476,2.448205,Original
2,B3 SH,SHRIMPLIN,2893.5,83.81,0.542,10.9,11.67,3.5,1,0.767,6.22,17.12,0.20985980096922802,2.4574449999999994,Original
2,B3 SH,SHRIMPLIN,2894.0,83.11,0.535,10.4,11.96,3.4,1,0.733,6.760000000000001,17.16,0.2078655046566819,2.45266,Original
2,B3 SH,SHRIMPLIN,2894.5,85.4,0.529,11.1,13.05,3.3,1,0.7,7.500000000000001,18.6,0.21438970259343992,2.434675,Original
2,B3 SH,SHRIMPLIN,2895.0,86.83,0.524,11.5,13.735,3.3,1,0.667,7.984999999999999,19.485,0.21846376506049842,2.4233725,Original
2,B3 SH,SHRIMPLIN,2895.5,80.54,0.515,11.2,13.6,3.3,1,0.633,8.0,19.2,0.20054358819490545,2.4256,Original
2,B3 SH,SHRIMPLIN,2896.0,77.67,0.501,10.3,12.905,3.2,1,0.6,7.754999999999999,18.055,0.19236697331346636,2.4370675,Original
2,B3 SH,SHRIMPLIN,2896.5,74.74,0.489,8.9,12.575,3.3,1,0.567,8.125,17.025,0.18401941874809474,2.4425125,Original
2,B3 SH,SHRIMPLIN,2897.0,75.06,0.481,8.8,12.305,3.2,1,0.533,7.904999999999999,16.705,0.18493109706240154,2.4469675,Original
2,B3 SH,SHRIMPLIN,2897.5,76.98,0.477,8.3,12.35,3.2,1,0.5,8.2,16.5,0.19040116694824233,2.446225,Original
2,B3 SH,SHRIMPLIN,2898.0,79.6,0.471,8.5,12.855,3.2,1,0.467,8.605,17.105,0.19786553314662922,2.4378925000000002,Original
2,B3 SH,SHRIMPLIN,2898.5,92.95,0.467,8.6,14.3,3.3,1,0.433,10.0,18.6,0.23589961282161592,2.4140499999999996,Original
2,B3 SH,SHRIMPLIN,2899.0,94.25,0.467,9.0,14.21,3.3,1,0.4,9.71,18.71,0.23960330597348728,2.415535,Original
2,B3 SH,SHRIMPLIN,2899.5,83.12,0.467,9.1,13.64,3.3,1,0.367,9.09,18.19,0.207893994604004,2.42494,Original
2,B3 SH,SHRIMPLIN,2900.0,75.02,0.471,9.2,12.5,3.4,1,0.333,7.9,17.1,0.1848171372731132,2.44375,Original
2,B3 SH,SHRIMPLIN,2900.5,62.61,0.48,8.7,11.92,3.3,1,0.3,7.57,16.27,0.14946111264640272,2.45332,Original
2,B3 SH,SHRIMPLIN,2901.0,68.47,0.487,8.2,11.635,3.3,1,0.267,7.535,15.735,0.16615622177714595,2.4580225,Original
2,B3 SH,SHRIMPLIN,2901.5,69.58,0.484,7.3,11.265,3.3,1,0.233,7.615,14.915000000000001,0.16931860592989764,2.4641274999999996,Original
2,B3 SH,SHRIMPLIN,2902.0,76.05,0.479,7.5,11.375,3.5,1,0.2,7.625,15.125,0.18775160184728817,2.4623125,Original
2,B3 SH,SHRIMPLIN,2902.5,89.53,0.471,8.4,12.285,3.5,1,0.167,8.085,16.485,0.226156050837462,2.4472975,Original
3,B3 SH,SHRIMPLIN,2903.0,97.25,0.464,9.1,15.135,3.5,1,0.133,10.585,19.685,0.2481502901701135,2.4002725,Original
3,B3 SH,SHRIMPLIN,2903.5,95.12,0.474,8.1,21.93,3.5,1,0.1,17.88,25.98,0.24208193139050888,2.2881549999999997,Original
3,B3 SH,SHRIMPLIN,2904.0,91.67,0.501,6.4,26.715,3.3,1,0.067,23.515,29.915,0.23225289956438872,2.2092025,Original
3,B3 SH,SHRIMPLIN,2904.5,85.15,0.521,3.7,25.875,3.2,1,0.033,24.025,27.725,0.21367745391038775,2.2230624999999997,Original
8,B3 LM,SHRIMPLIN,2905.0,65.17,0.534,2.5,18.92,3.2,2,1.0,17.67,20.17,0.1567545391608571,2.33782,Original
8,B3 LM,SHRIMPLIN,2905.5,32.9,0.547,2.3,12.215,3.7,2,0.917,11.065,13.365,0.06481747915248104,2.4484525,Original
8,B3 LM,SHRIMPLIN,2906.0,19.92,0.549,1.9,10.63,4.8,2,0.833,9.680000000000001,11.58,0.02783752752841161,2.474605,Original
8,B3 LM,SHRIMPLIN,2906.5,14.52,0.549,2.4,11.06,5.2,2,0.75,9.860000000000001,12.26,0.012452955974484405,2.4675099999999994,Original
8,B3 LM,SHRIMPLIN,2907.0,14.75,0.558,3.5,12.15,5.4,2,0.667,10.4,13.9,0.013108224762892418,2.4495250000000004,Original
8,B3 LM,SHRIMPLIN,2907.5,15.01,0.565,3.9,13.16,5.2,2,0.583,11.21,15.11,0.013848963393266689,2.4328600000000002,Original
8,B3 LM,SHRIMPLIN,2908.0,15.68,0.56,3.7,14.02,5.2,2,0.5,12.17,15.87,0.015757789863846544,2.41867,Original
8,B3 LM,SHRIMPLIN,2908.5,16.96,0.55,3.0,14.255,5.3,2,0.417,12.755,15.755,0.019404503121073734,2.4147925,Original
8,B3 LM,SHRIMPLIN,2909.0,15.78,0.534,3.1,12.705,5.5,2,0.333,11.155,14.255,0.016042689337067418,2.4403675000000002,Original
8,B3 LM,SHRIMPLIN,2909.5,15.71,0.507,3.9,11.095,5.7,2,0.25,9.145000000000001,13.045,0.01584325970581281,2.4669325,Original
8,B3 LM,SHRIMPLIN,2910.0,17.29,0.484,3.6,10.225,5.7,2,0.167,8.424999999999999,12.025,0.020344671382702614,2.4812875,Original
8,B3 LM,SHRIMPLIN,2910.5,25.4,0.476,3.5,10.81,5.6,2,0.083,9.06,12.56,0.043450018660915496,2.471635,Original
2,B4 SH,SHRIMPLIN,2911.0,54.3,0.48,5.7,11.865,5.1,1,1.0,9.015,14.715,0.12578596642174808,2.4542275,Original
2,B4 SH,SHRIMPLIN,2911.5,77.86,0.493,8.0,11.795,4.0,1,0.966,7.795,15.795,0.192908282312586,2.4553825,Original
2,B4 SH,SHRIMPLIN,2912.0,81.08,0.496,8.6,11.345,3.6,1,0.931,7.045000000000001,15.645,0.20208204535029817,2.4628075,Original
2,B4 SH,SHRIMPLIN,2912.5,64.84,0.489,6.8,10.6,3.3,1,0.897,7.199999999999999,14.0,0.15581437089922823,2.4751,Original
2,B4 SH,SHRIMPLIN,2913.0,68.3,0.476,6.3,10.89,3.5,1,0.862,7.74,14.040000000000001,0.16567189267267046,2.4703150000000003,Original
2,B4 SH,SHRIMPLIN,2913.5,62.2,0.456,6.0,11.805,3.4,1,0.828,8.805,14.805,0.14829302480619716,2.4552175000000003,Original
2,B4 SH,SHRIMPLIN,2914.0,62.13,0.447,6.8,12.205,3.4,1,0.793,8.805,15.605,0.14809359517494253,2.4486175,Original
2,B4 SH,SHRIMPLIN,2914.5,59.9,0.447,7.5,12.495,3.4,1,0.759,8.745,16.244999999999997,0.14174033692211704,2.4438325,Original
2,B4 SH,SHRIMPLIN,2915.0,66.76,0.446,7.6,12.57,3.3,1,0.724,8.77,16.37,0.161284440785069,2.442595,Original
2,B4 SH,SHRIMPLIN,2915.5,68.75,0.441,8.4,12.535,3.4,1,0.69,8.335,16.735,0.1669539403021644,2.4431725,Original
2,B4 SH,SHRIMPLIN,2916.0,89.47,0.431,10.0,13.055,3.3,1,0.655,8.055,18.055,0.22598511115352948,2.4345925,Original
2,B4 SH,SHRIMPLIN,2916.5,92.28,0.42,12.3,14.46,3.3,1,0.621,8.31,20.61,0.23399078635103604,2.4114099999999996,Original
2,B4 SH,SHRIMPLIN,2917.0,89.52,0.41,13.6,15.78,3.2,1,0.586,8.98,22.58,0.2261275608901399,2.38963,Original
2,B4 SH,SHRIMPLIN,2917.5,72.44,0.401,11.6,15.58,3.3,1,0.552,9.780000000000001,21.38,0.17746673086401463,2.3929300000000002,Original
2,B4 SH,SHRIMPLIN,2918.0,65.12,0.389,10.4,15.095,3.2,1,0.517,9.895,20.295,0.15661208942424668,2.4009324999999997,Original
2,B4 SH,SHRIMPLIN,2918.5,61.43,0.375,7.4,14.62,3.2,1,0.483,10.919999999999998,18.32,0.14609929886239642,2.4087699999999996,Original
2,B4 SH,SHRIMPLIN,2919.0,64.01,0.362,6.4,15.335,3.0,1,0.448,12.135000000000002,18.535,0.15344970527149498,2.3969725,Original
2,B4 SH,SHRIMPLIN,2919.5,60.03,0.354,4.5,15.0,3.0,1,0.414,12.75,17.25,0.14211070623730418,2.4025,Original
2,B4 SH,SHRIMPLIN,2920.0,66.07,0.348,4.4,14.44,3.1,1,0.379,12.239999999999998,16.64,0.15931863441984495,2.41174,Original
2,B4 SH,SHRIMPLIN,2920.5,74.64,0.344,5.0,13.845,3.2,1,0.345,11.345,16.345,0.18373451927487386,2.4215575,Original
2,B4 SH,SHRIMPLIN,2921.0,76.08,0.344,5.9,14.19,3.3,1,0.31,11.239999999999998,17.14,0.18783707168925445,2.415865,Original
2,B4 SH,SHRIMPLIN,2921.5,77.9,0.35,6.8,14.375,3.3,1,0.276,10.975,17.775,0.19302224210187438,2.4128125,Original
2,B4 SH,SHRIMPLIN,2922.0,90.26,0.354,7.1,14.075,3.2,1,0.241,10.524999999999999,17.625,0.2282358169919744,2.4177625000000003,Original
2,B4 SH,SHRIMPLIN,2922.5,100.24,0.362,6.9,13.22,3.2,1,0.207,9.77,16.67,0.2566687844194176,2.43187,Original
2,B4 SH,SHRIMPLIN,2923.0,104.57,0.367,8.0,14.63,3.2,1,0.172,10.63,18.630000000000003,0.2690049316098814,2.408605,Original
2,B4 SH,SHRIMPLIN,2923.5,117.83,0.382,8.6,18.955,3.4,1,0.138,14.654999999999998,23.255,0.3067826017589694,2.3372425,Original
2,B4 SH,SHRIMPLIN,2924.0,119.71,0.403,12.2,24.86,3.5,1,0.103,18.759999999999998,30.96,0.3121387118555218,2.2398100000000003,Original
2,B4 SH,SHRIMPLIN,2924.5,114.49,0.436,13.7,26.24,3.2,1,0.069,19.39,33.089999999999996,0.29726695935339215,2.21704,Original
2,B4 SH,SHRIMPLIN,2925.0,76.16,0.473,12.7,21.64,3.1,1,0.034,15.290000000000001,27.990000000000002,0.18806499126783113,2.29294,Original
8,B4 LM,SHRIMPLIN,2925.5,34.5,0.509,8.2,15.465,3.4,2,1.0,11.365,19.564999999999998,0.06937587072401503,2.3948275000000003,Original
8,B4 LM,SHRIMPLIN,2926.0,17.99,0.548,3.1,11.83,4.7,2,0.889,10.28,13.38,0.02233896769524873,2.454805,Original
8,B4 LM,SHRIMPLIN,2926.5,16.23,0.597,1.7,9.835,5.9,2,0.778,8.985000000000001,10.685,0.017324736966561352,2.4877225,Original
8,B4 LM,SHRIMPLIN,2927.0,16.97,0.669,1.3,7.54,5.7,2,0.667,6.89,8.19,0.019432993068395816,2.52559,Original
8,B4 LM,SHRIMPLIN,2927.5,18.68,0.745,2.3,5.93,5.7,2,0.556,4.779999999999999,7.08,0.024304774060472767,2.552155,Original
8,B4 LM,SHRIMPLIN,2928.0,30.74,0.778,3.6,5.83,5.8,2,0.444,4.03,7.63,0.058663650530910175,2.553805,Original
8,B4 LM,SHRIMPLIN,2928.5,46.76,0.775,3.6,6.47,5.6,2,0.333,4.67,8.27,0.10430454614089418,2.543245,Original
6,B4 LM,SHRIMPLIN,2929.0,49.39,0.732,3.9,6.69,5.3,2,0.222,4.74,8.64,0.11179740228660318,2.539615,Original
6,B4 LM,SHRIMPLIN,2929.5,44.23,0.669,5.7,7.985,5.0,2,0.111,5.135,10.835,0.09709658946840607,2.5182474999999998,Original
3,B5 SH,SHRIMPLIN,2930.0,54.96,0.602,7.3,10.27,4.2,1,1.0,6.619999999999999,13.92,0.12766630294500586,2.4805449999999998,Original
3,B5 SH,SHRIMPLIN,2930.5,68.62,0.55,9.9,13.345,3.6,1,0.941,8.395,18.295,0.16658357098697726,2.4298074999999995,Original
2,B5 SH,SHRIMPLIN,2931.0,84.84,0.507,11.0,14.745,3.1,1,0.882,9.245,20.244999999999997,0.21279426554340303,2.4067075,Original
2,B5 SH,SHRIMPLIN,2931.5,82.8,0.462,11.9,16.365,3.2,1,0.824,10.415,22.314999999999998,0.20698231628969718,2.3799775000000003,Original
3,B5 SH,SHRIMPLIN,2932.0,95.56,0.425,11.0,18.035,3.4,1,0.765,12.535,23.535,0.24333548907268074,2.3524225000000003,Original
3,B5 SH,SHRIMPLIN,2932.5,106.29,0.401,8.4,21.3,3.2,1,0.706,17.1,25.5,0.2739052025492805,2.29855,Original
3,B5 SH,SHRIMPLIN,2933.0,95.11,0.394,7.8,21.825,3.2,1,0.647,17.925,25.724999999999998,0.24205344144318677,2.2898874999999994,Original
3,B5 SH,SHRIMPLIN,2933.5,96.55,0.391,8.2,20.44,3.1,1,0.588,16.340000000000003,24.54,0.24615599385756737,2.31274,Original
3,B5 SH,SHRIMPLIN,2934.0,92.19,0.391,11.1,17.735,3.3,1,0.529,12.184999999999999,23.285,0.23373437682513726,2.3573725,Original
3,B5 SH,SHRIMPLIN,2934.5,100.17,0.391,11.6,18.11,3.2,1,0.471,12.309999999999999,23.91,0.256469354788163,2.3511849999999996,Original
3,B5 SH,SHRIMPLIN,2935.0,101.7,0.387,11.9,19.115,3.2,1,0.412,13.165,25.064999999999998,0.26082831672844237,2.3346025,Original
3,B5 SH,SHRIMPLIN,2935.5,100.5,0.38,13.8,18.12,3.2,1,0.353,11.22,25.020000000000003,0.2574095230497919,2.3510199999999997,Original
3,B5 SH,SHRIMPLIN,2936.0,102.07,0.369,15.5,17.425,3.4,1,0.294,9.675,25.175,0.2618824447793596,2.3624875000000003,Original
3,B5 SH,SHRIMPLIN,2936.5,109.83,0.358,15.2,18.72,3.7,1,0.235,11.12,26.32,0.2839906439012994,2.3411199999999996,Original
3,B5 SH,SHRIMPLIN,2937.0,118.17,0.354,18.5,21.295,3.9,1,0.176,12.045000000000002,30.545,0.30775125996792035,2.2986325,Original
3,B5 SH,SHRIMPLIN,2937.5,119.16,0.358,17.9,24.97,3.8,1,0.118,16.02,33.92,0.31057176475280696,2.2379949999999997,Original
6,B5 LM,SHRIMPLIN,2938.0,63.36,0.384,8.2,20.85,3.3,2,1.0,16.75,24.950000000000003,0.15159785869555928,2.3059749999999997,Original
6,B5 LM,SHRIMPLIN,2938.5,44.37,0.398,6.1,14.47,3.4,2,0.95,11.420000000000002,17.52,0.0974954487309153,2.4112449999999996,Original
6,B5 LM,SHRIMPLIN,2939.0,37.71,0.413,4.7,12.17,4.0,2,0.9,9.82,14.52,0.07852114381440509,2.449195,Original
6,B5 LM,SHRIMPLIN,2939.5,37.36,0.438,4.4,12.545,5.0,2,0.85,10.344999999999999,14.745000000000001,0.07752399565813203,2.4430074999999998,Original
6,B5 LM,SHRIMPLIN,2940.0,39.66,0.467,4.6,13.01,5.0,2,0.8,10.71,15.309999999999999,0.08407668354221212,2.4353350000000002,Original
8,B5 LM,SHRIMPLIN,2940.5,52.61,0.487,5.1,12.835,5.3,2,0.75,10.285,15.385000000000002,0.12097116532431532,2.4382225,Original
8,B5 LM,SHRIMPLIN,2941.0,53.75,0.501,5.2,12.71,6.0,2,0.7,10.110000000000001,15.31,0.12421901931903329,2.440285,Original
8,B5 LM,SHRIMPLIN,2941.5,59.61,0.504,5.5,12.8,6.1,2,0.65,10.05,15.55,0.1409141284497765,2.4388,Original
8,B5 LM,SHRIMPLIN,2942.0,62.99,0.501,5.1,12.9,5.6,2,0.6,10.350000000000001,15.45,0.15054373064464205,2.43715,Original
8,B5 LM,SHRIMPLIN,2942.5,72.39,0.496,4.6,12.795,5.1,2,0.55,10.495000000000001,15.094999999999999,0.1773242811274042,2.4388825,Original
8,B5 LM,SHRIMPLIN,2943.0,81.12,0.496,4.3,12.595,5.0,2,0.5,10.445,14.745000000000001,0.20219600513958652,2.4421825,Original
8,B5 LM,SHRIMPLIN,2944.0,234.8,0.515,4.7,11.41,4.8,2,0.4,9.06,13.76,0.6400295155854258,2.461735,Original
8,B5 LM,SHRIMPLIN,2944.0,234.8,0.515,4.7,11.41,4.8,2,0.4,9.06,13.76,0.6400295155854258,2.461735,Original
8,B5 LM,SHRIMPLIN,2944.5,273.48,0.538,5.3,10.045,5.1,2,0.35,7.395,12.695,0.7502286318272599,2.4842574999999996,Original
8,B5 LM,SHRIMPLIN,2945.0,164.34,0.573,5.9,8.48,5.3,2,0.3,5.53,11.43,0.4392893467539979,2.51008,Original
8,B5 LM,SHRIMPLIN,2945.5,101.5,0.6,5.9,7.805,5.7,2,0.25,4.8549999999999995,10.754999999999999,0.26025851778200065,2.5212175,Original
6,B5 LM,SHRIMPLIN,2946.0,84.6,0.616,4.3,7.58,5.7,2,0.2,5.43,9.73,0.2121105068076729,2.52493,Original
6,B5 LM,SHRIMPLIN,2946.5,84.6,0.616,4.3,7.58,5.7,2,0.2,5.43,9.73,0.2121105068076729,2.52493,Original
8,B5 LM,SHRIMPLIN,2947.0,91.02,0.621,3.5,7.795,5.7,2,0.15,6.045,9.545,0.23040105298845304,2.5213825,Original
4,B5 LM,SHRIMPLIN,2947.5,116.04,0.605,3.8,7.73,5.5,2,0.1,5.83,9.63,0.30168290118831576,2.522455,Original
4,B5 LM,SHRIMPLIN,2948.0,129.74,0.574,5.0,8.61,4.7,2,0.05,6.109999999999999,11.11,0.3407141290195755,2.5079350000000002,Original
3,C SH,SHRIMPLIN,2948.5,130.95,0.545,6.2,12.17,4.2,1,1.0,9.07,15.27,0.344161412645548,2.449195,Original
3,C SH,SHRIMPLIN,2949.0,127.25,0.519,7.5,17.585,3.6,1,0.982,13.835,21.335,0.3336201321363757,2.3598475,Original
3,C SH,SHRIMPLIN,2949.5,115.33,0.484,10.4,20.065,3.3,1,0.965,14.865000000000002,25.265,0.2996601149284475,2.3189275,Original
3,C SH,SHRIMPLIN,2950.0,110.37,0.453,13.2,19.63,3.2,1,0.947,13.03,26.229999999999997,0.28552910105669216,2.3261049999999996,Original
3,C SH,SHRIMPLIN,2950.5,95.97,0.433,12.9,17.945,3.2,1,0.93,11.495000000000001,24.395,0.2445035769128863,2.3539075,Original
3,C SH,SHRIMPLIN,2951.0,92.1,0.415,14.9,17.19,3.5,1,0.912,9.740000000000002,24.64,0.23347796729923845,2.3663649999999996,Original
3,C SH,SHRIMPLIN,2951.5,92.33,0.401,14.7,16.855,3.6,1,0.895,9.505,24.205,0.2341332360876465,2.3718925000000004,Original
3,C SH,SHRIMPLIN,2952.0,84.32,0.401,14.9,17.04,3.7,1,0.877,9.59,24.49,0.21131278828265446,2.3688399999999996,Original
3,C SH,SHRIMPLIN,2952.5,85.93,0.405,14.1,16.725,3.7,1,0.86,9.675,23.775000000000002,0.21589966980151057,2.3740375,Original
3,C SH,SHRIMPLIN,2953.0,86.15,0.41,13.5,16.505,3.7,1,0.842,9.754999999999999,23.255,0.2165264486425965,2.3776675,Original
3,C SH,SHRIMPLIN,2953.5,87.94,0.418,13.6,16.735,3.6,1,0.825,9.934999999999999,23.535,0.2216261492132501,2.3738724999999996,Original
3,C SH,SHRIMPLIN,2954.0,86.68,0.425,14.1,16.94,3.6,1,0.807,9.89,23.990000000000002,0.21803641585066713,2.3704899999999998,Original
3,C SH,SHRIMPLIN,2954.5,85.31,0.431,14.7,17.845,3.5,1,0.789,10.495,25.195,0.21413329306754114,2.3555574999999997,Original
3,C SH,SHRIMPLIN,2955.0,86.99,0.441,13.9,18.455,3.5,1,0.772,11.504999999999999,25.404999999999998,0.2189196042176518,2.3454924999999998,Original
3,C SH,SHRIMPLIN,2955.5,88.41,0.456,13.4,18.05,3.6,1,0.754,11.350000000000001,24.75,0.22296517673738822,2.352175,Original
3,C SH,SHRIMPLIN,2956.0,85.73,0.471,13.6,15.635,3.8,1,0.737,8.835,22.435,0.2153298708550688,2.3920225000000004,Original
3,C SH,SHRIMPLIN,2956.5,79.97,0.48,13.1,13.72,4.1,1,0.719,7.170000000000001,20.27,0.19891966119754645,2.42362,Original
3,C SH,SHRIMPLIN,2957.0,72.32,0.489,13.4,13.05,4.3,1,0.702,6.3500000000000005,19.75,0.17712485149614957,2.434675,Original
3,C SH,SHRIMPLIN,2957.5,69.7,0.496,13.0,13.785,4.2,1,0.684,7.285,20.285,0.1696604852977627,2.4225475,Original
3,C SH,SHRIMPLIN,2958.0,78.44,0.504,13.5,13.815,4.1,1,0.667,7.0649999999999995,20.564999999999998,0.19456069925726707,2.4220525,Original
3,C SH,SHRIMPLIN,2958.5,82.19,0.509,12.2,14.275,4.0,1,0.649,8.175,20.375,0.20524442950304986,2.4144625,Original
3,C SH,SHRIMPLIN,2959.0,85.45,0.509,12.6,15.215,4.0,1,0.632,8.915,21.515,0.21453215233005035,2.3989525,Original
3,C SH,SHRIMPLIN,2959.5,92.63,0.508,13.7,16.465,3.9,1,0.614,9.615,23.314999999999998,0.2349879345073091,2.3783275,Original
3,C SH,SHRIMPLIN,2960.0,88.92,0.507,14.6,16.885,3.9,1,0.596,9.585,24.185000000000002,0.2244181640508147,2.3713974999999996,Original
3,C SH,SHRIMPLIN,2960.5,90.45,0.505,13.7,16.3,3.8,1,0.579,9.450000000000001,23.15,0.22877712599109407,2.3810499999999997,Original
3,C SH,SHRIMPLIN,2961.0,87.42,0.504,12.7,15.225,4.0,1,0.561,8.875,21.575,0.22014467195250156,2.3987875,Original
3,C SH,SHRIMPLIN,2961.5,84.11,0.507,12.5,15.12,4.0,1,0.544,8.87,21.369999999999997,0.21071449938889064,2.40052,Original
3,C SH,SHRIMPLIN,2962.0,87.26,0.509,12.0,15.145,3.9,1,0.526,9.145,21.145,0.21968883279534818,2.4001075000000003,Original
3,C SH,SHRIMPLIN,2962.5,84.87,0.511,12.0,14.82,3.9,1,0.509,8.82,20.82,0.2128797353853693,2.40547,Original
3,C SH,SHRIMPLIN,2963.0,84.88,0.507,11.3,14.335,3.9,1,0.491,8.685,19.985,0.21290822533269135,2.4134724999999997,Original
3,C SH,SHRIMPLIN,2963.5,88.37,0.493,10.5,15.695,4.2,1,0.474,10.445,20.945,0.2228512169480999,2.3910325,Original
3,C SH,SHRIMPLIN,2964.0,90.68,0.48,11.1,18.01,4.2,1,0.456,12.46,23.560000000000002,0.22943239477950209,2.352835,Original
3,C SH,SHRIMPLIN,2964.5,94.56,0.471,12.3,20.75,3.9,1,0.439,14.6,26.9,0.24048649434047198,2.307625,Original
3,C SH,SHRIMPLIN,2965.0,96.31,0.462,15.0,22.025,3.6,1,0.421,14.524999999999999,29.525,0.24547223512183727,2.2865875,Original
3,C SH,SHRIMPLIN,2965.5,99.42,0.456,17.2,22.97,3.4,1,0.404,14.37,31.57,0.2543326087390065,2.2709949999999997,Original
3,C SH,SHRIMPLIN,2966.0,97.55,0.453,16.7,22.12,3.4,1,0.386,13.770000000000001,30.47,0.2490049885897761,2.28502,Original
3,C SH,SHRIMPLIN,2966.5,98.51,0.45,15.3,20.35,3.6,1,0.368,12.700000000000001,28.0,0.25174002353269653,2.314225,Original
2,C SH,SHRIMPLIN,2967.0,86.18,0.452,13.5,17.53,3.7,1,0.351,10.780000000000001,24.28,0.21661191848456277,2.3607549999999997,Original
2,C SH,SHRIMPLIN,2967.5,89.44,0.461,12.2,16.31,3.8,1,0.333,10.209999999999999,22.409999999999997,0.22589964131156323,2.3808849999999997,Original
2,C SH,SHRIMPLIN,2968.0,89.13,0.471,11.7,15.875,3.9,1,0.316,10.025,21.725,0.2250164529445785,2.3880625,Original
2,C SH,SHRIMPLIN,2968.5,87.64,0.484,12.1,15.865,3.8,1,0.298,9.815000000000001,21.915,0.2207714507935875,2.3882275,Original
2,C SH,SHRIMPLIN,2969.0,84.34,0.502,12.3,15.685,3.9,1,0.281,9.535,21.835,0.21136976817729866,2.3911974999999996,Original
2,C SH,SHRIMPLIN,2969.5,83.26,0.517,12.3,15.23,3.8,1,0.263,9.08,21.380000000000003,0.20829285386651322,2.3987049999999996,Original
2,C SH,SHRIMPLIN,2970.0,84.8,0.525,12.5,14.78,4.0,1,0.246,8.53,21.03,0.21268030575411467,2.40613,Original
